date,year,month,day,weekday,hour,demand,temperature
10/8/2014,2014,10,8,4,3,9882,63
10/8/2014,2014,10,8,4,4,9822,63
10/8/2014,2014,10,8,4,5,10128,63
10/8/2014,2014,10,8,4,6,11158,64
10/8/2014,2014,10,8,4,7,13040,64
10/8/2014,2014,10,8,4,8,14143,63
10/8/2014,2014,10,8,4,9,14510,63
10/8/2014,2014,10,8,4,10,14804,63
10/8/2014,2014,10,8,4,11,15040,66
10/8/2014,2014,10,8,4,12,15111,67
10/8/2014,2014,10,8,4,13,15075,69
10/8/2014,2014,10,8,4,14,15060,69
10/8/2014,2014,10,8,4,15,14936,70
10/8/2014,2014,10,8,4,16,14851,70
10/8/2014,2014,10,8,4,17,14889,70
10/8/2014,2014,10,8,4,18,14993,69
10/8/2014,2014,10,8,4,19,15485,67
10/8/2014,2014,10,8,4,20,15579,63
10/8/2014,2014,10,8,4,21,14901,62
10/8/2014,2014,10,8,4,22,13815,61
10/8/2014,2014,10,8,4,23,12351,58
10/8/2014,2014,10,8,4,24,11102,57
10/9/2014,2014,10,9,5,1,10258,56
10/9/2014,2014,10,9,5,2,9798,55
10/9/2014,2014,10,9,5,3,9541,53
10/9/2014,2014,10,9,5,4,9471,50
10/9/2014,2014,10,9,5,5,9734,49
10/9/2014,2014,10,9,5,6,10728,48
10/9/2014,2014,10,9,5,7,12591,47
10/9/2014,2014,10,9,5,8,13579,46
10/9/2014,2014,10,9,5,9,13872,50
10/9/2014,2014,10,9,5,10,14023,54
10/9/2014,2014,10,9,5,11,14167,57
10/9/2014,2014,10,9,5,12,14219,59
10/9/2014,2014,10,9,5,13,14197,61
10/9/2014,2014,10,9,5,14,14236,62
10/9/2014,2014,10,9,5,15,14156,63
10/9/2014,2014,10,9,5,16,14100,64
10/9/2014,2014,10,9,5,17,14219,65
10/9/2014,2014,10,9,5,18,14492,64
10/9/2014,2014,10,9,5,19,15124,61
10/9/2014,2014,10,9,5,20,15238,58
10/9/2014,2014,10,9,5,21,14631,56
10/9/2014,2014,10,9,5,22,13573,55
10/9/2014,2014,10,9,5,23,12201,53
10/9/2014,2014,10,9,5,24,10993,52
10/10/2014,2014,10,10,6,1,10176,51
10/10/2014,2014,10,10,6,2,9723,51
10/10/2014,2014,10,10,6,3,9503,49
10/10/2014,2014,10,10,6,4,9462,49
10/10/2014,2014,10,10,6,5,9716,46
10/10/2014,2014,10,10,6,6,10687,46
10/10/2014,2014,10,10,6,7,12521,45
10/10/2014,2014,10,10,6,8,13571,45
10/10/2014,2014,10,10,6,9,13898,47
10/10/2014,2014,10,10,6,10,14032,51
10/10/2014,2014,10,10,6,11,14147,55
10/10/2014,2014,10,10,6,12,14151,57
10/10/2014,2014,10,10,6,13,14063,59
10/10/2014,2014,10,10,6,14,14033,60
10/10/2014,2014,10,10,6,15,13886,60
10/10/2014,2014,10,10,6,16,13761,61
10/10/2014,2014,10,10,6,17,13761,61
10/10/2014,2014,10,10,6,18,13970,60
10/10/2014,2014,10,10,6,19,14619,58
10/10/2014,2014,10,10,6,20,14589,55
10/10/2014,2014,10,10,6,21,14018,52
10/10/2014,2014,10,10,6,22,13209,52
10/10/2014,2014,10,10,6,23,12125,51
10/10/2014,2014,10,10,6,24,11024,50
10/11/2014,2014,10,11,7,1,10199,48
10/11/2014,2014,10,11,7,2,9722,48
10/11/2014,2014,10,11,7,3,9435,47
10/11/2014,2014,10,11,7,4,9329,48
10/11/2014,2014,10,11,7,5,9388,48
10/11/2014,2014,10,11,7,6,9757,48
10/11/2014,2014,10,11,7,7,10452,48
10/11/2014,2014,10,11,7,8,11326,47
10/11/2014,2014,10,11,7,9,12368,47
10/11/2014,2014,10,11,7,10,13194,47
10/11/2014,2014,10,11,7,11,13629,47
10/11/2014,2014,10,11,7,12,13721,47
10/11/2014,2014,10,11,7,13,13590,48
10/11/2014,2014,10,11,7,14,13259,49
10/11/2014,2014,10,11,7,15,12917,50
10/11/2014,2014,10,11,7,16,12718,52
10/11/2014,2014,10,11,7,17,12767,52
10/11/2014,2014,10,11,7,18,13078,52
10/11/2014,2014,10,11,7,19,13872,50
10/11/2014,2014,10,11,7,20,13905,48
10/11/2014,2014,10,11,7,21,13453,47
10/11/2014,2014,10,11,7,22,12789,46
10/11/2014,2014,10,11,7,23,11973,45
10/11/2014,2014,10,11,7,24,10984,45
10/12/2014,2014,10,12,1,1,10240,44
10/12/2014,2014,10,12,1,2,9772,43
10/12/2014,2014,10,12,1,3,9500,43
10/12/2014,2014,10,12,1,4,9410,42
10/12/2014,2014,10,12,1,5,9459,42
10/12/2014,2014,10,12,1,6,9719,40
10/12/2014,2014,10,12,1,7,10245,40
10/12/2014,2014,10,12,1,8,10905,40
10/12/2014,2014,10,12,1,9,11742,41
10/12/2014,2014,10,12,1,10,12236,46
10/12/2014,2014,10,12,1,11,12358,50
10/12/2014,2014,10,12,1,12,12320,54
10/12/2014,2014,10,12,1,13,12216,57
10/12/2014,2014,10,12,1,14,12065,58
10/12/2014,2014,10,12,1,15,11979,59
10/12/2014,2014,10,12,1,16,11990,60
10/12/2014,2014,10,12,1,17,12301,59
10/12/2014,2014,10,12,1,18,12869,59
10/12/2014,2014,10,12,1,19,13761,56
10/12/2014,2014,10,12,1,20,13902,53
10/12/2014,2014,10,12,1,21,13395,51
10/12/2014,2014,10,12,1,22,12549,49
10/12/2014,2014,10,12,1,23,11622,48
10/12/2014,2014,10,12,1,24,10657,46
10/13/2014,2014,10,13,2,1,9969,46
10/13/2014,2014,10,13,2,2,9609,45
10/13/2014,2014,10,13,2,3,9443,44
10/13/2014,2014,10,13,2,4,9415,42
10/13/2014,2014,10,13,2,5,9673,41
10/13/2014,2014,10,13,2,6,10425,41
10/13/2014,2014,10,13,2,7,11692,41
10/13/2014,2014,10,13,2,8,12718,42
10/13/2014,2014,10,13,2,9,13512,44
10/13/2014,2014,10,13,2,10,13995,47
10/13/2014,2014,10,13,2,11,14326,50
10/13/2014,2014,10,13,2,12,14404,53
10/13/2014,2014,10,13,2,13,14297,56
10/13/2014,2014,10,13,2,14,14223,58
10/13/2014,2014,10,13,2,15,14104,60
10/13/2014,2014,10,13,2,16,14068,61
10/13/2014,2014,10,13,2,17,14309,61
10/13/2014,2014,10,13,2,18,14906,61
10/13/2014,2014,10,13,2,19,15608,61
10/13/2014,2014,10,13,2,20,15429,60
10/13/2014,2014,10,13,2,21,14673,60
10/13/2014,2014,10,13,2,22,13579,59
10/13/2014,2014,10,13,2,23,12187,59
10/13/2014,2014,10,13,2,24,11001,59
10/14/2014,2014,10,14,3,1,10214,59
10/14/2014,2014,10,14,3,2,9796,59
10/14/2014,2014,10,14,3,3,9583,59
10/14/2014,2014,10,14,3,4,9496,59
10/14/2014,2014,10,14,3,5,9808,59
10/14/2014,2014,10,14,3,6,10867,60
10/14/2014,2014,10,14,3,7,12836,61
10/14/2014,2014,10,14,3,8,14016,61
10/14/2014,2014,10,14,3,9,14417,62
10/14/2014,2014,10,14,3,10,14704,64
10/14/2014,2014,10,14,3,11,14974,67
10/14/2014,2014,10,14,3,12,15157,69
10/14/2014,2014,10,14,3,13,15199,72
10/14/2014,2014,10,14,3,14,15262,74
10/14/2014,2014,10,14,3,15,15199,75
10/14/2014,2014,10,14,3,16,15089,74
10/14/2014,2014,10,14,3,17,15139,74
10/14/2014,2014,10,14,3,18,15341,73
10/14/2014,2014,10,14,3,19,16064,71
10/14/2014,2014,10,14,3,20,16039,68
10/14/2014,2014,10,14,3,21,15283,67
10/14/2014,2014,10,14,3,22,14153,66
10/14/2014,2014,10,14,3,23,12726,65
10/14/2014,2014,10,14,3,24,11460,65
10/15/2014,2014,10,15,4,1,10633,64
10/15/2014,2014,10,15,4,2,10186,64
10/15/2014,2014,10,15,4,3,9937,64
10/15/2014,2014,10,15,4,4,9885,64
10/15/2014,2014,10,15,4,5,10139,64
10/15/2014,2014,10,15,4,6,11162,64
10/15/2014,2014,10,15,4,7,13098,64
10/15/2014,2014,10,15,4,8,14216,64
10/15/2014,2014,10,15,4,9,14687,65
10/15/2014,2014,10,15,4,10,15148,67
10/15/2014,2014,10,15,4,11,15592,70
10/15/2014,2014,10,15,4,12,15828,74
10/15/2014,2014,10,15,4,13,15953,74
10/15/2014,2014,10,15,4,14,16063,76
10/15/2014,2014,10,15,4,15,16025,77
10/15/2014,2014,10,15,4,16,15910,76
10/15/2014,2014,10,15,4,17,15918,75
10/15/2014,2014,10,15,4,18,16132,74
10/15/2014,2014,10,15,4,19,16821,72
10/15/2014,2014,10,15,4,20,16700,70
10/15/2014,2014,10,15,4,21,16004,70
10/15/2014,2014,10,15,4,22,14900,70
10/15/2014,2014,10,15,4,23,13442,69
10/15/2014,2014,10,15,4,24,12158,69
10/16/2014,2014,10,16,5,1,11280,68
10/16/2014,2014,10,16,5,2,10781,68
10/16/2014,2014,10,16,5,3,10526,68
10/16/2014,2014,10,16,5,4,10483,69
10/16/2014,2014,10,16,5,5,10754,68
10/16/2014,2014,10,16,5,6,11785,68
10/16/2014,2014,10,16,5,7,13802,69
10/16/2014,2014,10,16,5,8,15041,68
10/16/2014,2014,10,16,5,9,15546,68
10/16/2014,2014,10,16,5,10,15898,67
10/16/2014,2014,10,16,5,11,16207,67
10/16/2014,2014,10,16,5,12,16341,69
10/16/2014,2014,10,16,5,13,16312,68
10/16/2014,2014,10,16,5,14,16314,69
10/16/2014,2014,10,16,5,15,16133,68
10/16/2014,2014,10,16,5,16,15995,69
10/16/2014,2014,10,16,5,17,16004,68
10/16/2014,2014,10,16,5,18,16228,66
10/16/2014,2014,10,16,5,19,16504,66
10/16/2014,2014,10,16,5,20,16243,64
10/16/2014,2014,10,16,5,21,15525,63
10/16/2014,2014,10,16,5,22,14407,62
10/16/2014,2014,10,16,5,23,13064,62
10/16/2014,2014,10,16,5,24,11795,62
10/17/2014,2014,10,17,6,1,10838,61
10/17/2014,2014,10,17,6,2,10337,61
10/17/2014,2014,10,17,6,3,10045,60
10/17/2014,2014,10,17,6,4,9944,60
10/17/2014,2014,10,17,6,5,10136,59
10/17/2014,2014,10,17,6,6,11062,58
10/17/2014,2014,10,17,6,7,12917,58
10/17/2014,2014,10,17,6,8,13974,58
10/17/2014,2014,10,17,6,9,14392,58
10/17/2014,2014,10,17,6,10,14668,60
10/17/2014,2014,10,17,6,11,14907,62
10/17/2014,2014,10,17,6,12,15047,64
10/17/2014,2014,10,17,6,13,15007,67
10/17/2014,2014,10,17,6,14,15024,69
10/17/2014,2014,10,17,6,15,14895,70
10/17/2014,2014,10,17,6,16,14742,70
10/17/2014,2014,10,17,6,17,14673,70
10/17/2014,2014,10,17,6,18,14683,69
10/17/2014,2014,10,17,6,19,15199,66
10/17/2014,2014,10,17,6,20,15011,64
10/17/2014,2014,10,17,6,21,14392,62
10/17/2014,2014,10,17,6,22,13529,61
10/17/2014,2014,10,17,6,23,12435,60
10/17/2014,2014,10,17,6,24,11316,59
10/18/2014,2014,10,18,7,1,10427,58
10/18/2014,2014,10,18,7,2,9916,59
10/18/2014,2014,10,18,7,3,9603,59
10/18/2014,2014,10,18,7,4,9453,57
10/18/2014,2014,10,18,7,5,9489,57
10/18/2014,2014,10,18,7,6,9849,57
10/18/2014,2014,10,18,7,7,10590,57
10/18/2014,2014,10,18,7,8,11390,57
10/18/2014,2014,10,18,7,9,12320,58
10/18/2014,2014,10,18,7,10,13012,60
10/18/2014,2014,10,18,7,11,13359,62
10/18/2014,2014,10,18,7,12,13452,64
10/18/2014,2014,10,18,7,13,13416,65
10/18/2014,2014,10,18,7,14,13250,66
10/18/2014,2014,10,18,7,15,13044,65
10/18/2014,2014,10,18,7,16,12986,66
10/18/2014,2014,10,18,7,17,13130,63
10/18/2014,2014,10,18,7,18,13550,62
10/18/2014,2014,10,18,7,19,14142,60
10/18/2014,2014,10,18,7,20,13884,58
10/18/2014,2014,10,18,7,21,13365,57
10/18/2014,2014,10,18,7,22,12672,57
10/18/2014,2014,10,18,7,23,11766,56
10/18/2014,2014,10,18,7,24,10773,55
10/19/2014,2014,10,19,1,1,9985,54
10/19/2014,2014,10,19,1,2,9485,53
10/19/2014,2014,10,19,1,3,9182,52
10/19/2014,2014,10,19,1,4,9055,52
10/19/2014,2014,10,19,1,5,9056,52
10/19/2014,2014,10,19,1,6,9269,51
10/19/2014,2014,10,19,1,7,9756,50
10/19/2014,2014,10,19,1,8,10394,49
10/19/2014,2014,10,19,1,9,11313,48
10/19/2014,2014,10,19,1,10,12043,48
10/19/2014,2014,10,19,1,11,12331,49
10/19/2014,2014,10,19,1,12,12449,51
10/19/2014,2014,10,19,1,13,12462,51
10/19/2014,2014,10,19,1,14,12403,52
10/19/2014,2014,10,19,1,15,12368,52
10/19/2014,2014,10,19,1,16,12506,51
10/19/2014,2014,10,19,1,17,12944,50
10/19/2014,2014,10,19,1,18,13701,49
10/19/2014,2014,10,19,1,19,14601,47
10/19/2014,2014,10,19,1,20,14479,46
10/19/2014,2014,10,19,1,21,13893,44
10/19/2014,2014,10,19,1,22,12897,43
10/19/2014,2014,10,19,1,23,11757,42
10/19/2014,2014,10,19,1,24,10701,41
10/20/2014,2014,10,20,2,1,10003,40
10/20/2014,2014,10,20,2,2,9674,39
10/20/2014,2014,10,20,2,3,9537,38
10/20/2014,2014,10,20,2,4,9554,37
10/20/2014,2014,10,20,2,5,9927,36
10/20/2014,2014,10,20,2,6,11082,36
10/20/2014,2014,10,20,2,7,13172,36
10/20/2014,2014,10,20,2,8,14320,35
10/20/2014,2014,10,20,2,9,14497,36
10/20/2014,2014,10,20,2,10,14500,41
10/20/2014,2014,10,20,2,11,14527,45
10/20/2014,2014,10,20,2,12,14435,48
10/20/2014,2014,10,20,2,13,14263,50
10/20/2014,2014,10,20,2,14,14193,52
10/20/2014,2014,10,20,2,15,14068,54
10/20/2014,2014,10,20,2,16,14037,55
10/20/2014,2014,10,20,2,17,14299,54
10/20/2014,2014,10,20,2,18,14957,54
10/20/2014,2014,10,20,2,19,15883,52
10/20/2014,2014,10,20,2,20,15706,51
10/20/2014,2014,10,20,2,21,15007,49
10/20/2014,2014,10,20,2,22,13885,49
10/20/2014,2014,10,20,2,23,12454,49
10/20/2014,2014,10,20,2,24,11191,49
10/21/2014,2014,10,21,3,1,10384,48
10/21/2014,2014,10,21,3,2,9978,48
10/21/2014,2014,10,21,3,3,9761,48
10/21/2014,2014,10,21,3,4,9714,47
10/21/2014,2014,10,21,3,5,10003,47
10/21/2014,2014,10,21,3,6,11011,47
10/21/2014,2014,10,21,3,7,13026,47
10/21/2014,2014,10,21,3,8,14168,47
10/21/2014,2014,10,21,3,9,14376,48
10/21/2014,2014,10,21,3,10,14475,50
10/21/2014,2014,10,21,3,11,14585,53
10/21/2014,2014,10,21,3,12,14632,56
10/21/2014,2014,10,21,3,13,14608,58
10/21/2014,2014,10,21,3,14,14636,59
10/21/2014,2014,10,21,3,15,14506,59
10/21/2014,2014,10,21,3,16,14439,61
10/21/2014,2014,10,21,3,17,14608,60
10/21/2014,2014,10,21,3,18,15143,58
10/21/2014,2014,10,21,3,19,15845,56
10/21/2014,2014,10,21,3,20,15609,55
10/21/2014,2014,10,21,3,21,14885,55
10/21/2014,2014,10,21,3,22,13752,54
10/21/2014,2014,10,21,3,23,12297,54
10/21/2014,2014,10,21,3,24,11060,54
10/22/2014,2014,10,22,4,1,10252,53
10/22/2014,2014,10,22,4,2,9822,52
10/22/2014,2014,10,22,4,3,9593,52
10/22/2014,2014,10,22,4,4,9542,51
10/22/2014,2014,10,22,4,5,9835,51
10/22/2014,2014,10,22,4,6,10861,51
10/22/2014,2014,10,22,4,7,12845,51
10/22/2014,2014,10,22,4,8,14112,51
10/22/2014,2014,10,22,4,9,14440,52
10/22/2014,2014,10,22,4,10,14674,52
10/22/2014,2014,10,22,4,11,14859,52
10/22/2014,2014,10,22,4,12,14887,52
10/22/2014,2014,10,22,4,13,14843,52
10/22/2014,2014,10,22,4,14,14824,52
10/22/2014,2014,10,22,4,15,14720,51
10/22/2014,2014,10,22,4,16,14744,51
10/22/2014,2014,10,22,4,17,15049,51
10/22/2014,2014,10,22,4,18,15678,51
10/22/2014,2014,10,22,4,19,16085,50
10/22/2014,2014,10,22,4,20,15690,50
10/22/2014,2014,10,22,4,21,14971,50
10/22/2014,2014,10,22,4,22,13836,49
10/22/2014,2014,10,22,4,23,12425,49
10/22/2014,2014,10,22,4,24,11232,49
10/23/2014,2014,10,23,5,1,10433,49
10/23/2014,2014,10,23,5,2,10011,49
10/23/2014,2014,10,23,5,3,9783,49
10/23/2014,2014,10,23,5,4,9746,49
10/23/2014,2014,10,23,5,5,10037,48
10/23/2014,2014,10,23,5,6,11057,49
10/23/2014,2014,10,23,5,7,13036,49
10/23/2014,2014,10,23,5,8,14259,49
10/23/2014,2014,10,23,5,9,14567,49
10/23/2014,2014,10,23,5,10,14843,50
10/23/2014,2014,10,23,5,11,15014,51
10/23/2014,2014,10,23,5,12,15083,51
10/23/2014,2014,10,23,5,13,14962,51
10/23/2014,2014,10,23,5,14,14929,52
10/23/2014,2014,10,23,5,15,14784,52
10/23/2014,2014,10,23,5,16,14768,52
10/23/2014,2014,10,23,5,17,15018,52
10/23/2014,2014,10,23,5,18,15532,52
10/23/2014,2014,10,23,5,19,15989,51
10/23/2014,2014,10,23,5,20,15679,51
10/23/2014,2014,10,23,5,21,15019,50
10/23/2014,2014,10,23,5,22,13931,50
10/23/2014,2014,10,23,5,23,12559,50
10/23/2014,2014,10,23,5,24,11363,50
10/24/2014,2014,10,24,6,1,10522,50
10/24/2014,2014,10,24,6,2,10069,49
10/24/2014,2014,10,24,6,3,9821,49
10/24/2014,2014,10,24,6,4,9775,49
10/24/2014,2014,10,24,6,5,10038,48
10/24/2014,2014,10,24,6,6,11036,48
10/24/2014,2014,10,24,6,7,12967,48
10/24/2014,2014,10,24,6,8,14168,48
10/24/2014,2014,10,24,6,9,14478,47
10/24/2014,2014,10,24,6,10,14657,48
10/24/2014,2014,10,24,6,11,14781,49
10/24/2014,2014,10,24,6,12,14750,50
10/24/2014,2014,10,24,6,13,14597,51
10/24/2014,2014,10,24,6,14,14517,51
10/24/2014,2014,10,24,6,15,14351,52
10/24/2014,2014,10,24,6,16,14236,52
10/24/2014,2014,10,24,6,17,14365,52
10/24/2014,2014,10,24,6,18,14759,52
10/24/2014,2014,10,24,6,19,15227,51
10/24/2014,2014,10,24,6,20,14879,51
10/24/2014,2014,10,24,6,21,14360,50
10/24/2014,2014,10,24,6,22,13571,49
10/24/2014,2014,10,24,6,23,12497,49
10/24/2014,2014,10,24,6,24,11370,48
10/25/2014,2014,10,25,7,1,10505,48
10/25/2014,2014,10,25,7,2,9973,48
10/25/2014,2014,10,25,7,3,9691,47
10/25/2014,2014,10,25,7,4,9562,47
10/25/2014,2014,10,25,7,5,9642,45
10/25/2014,2014,10,25,7,6,10059,45
10/25/2014,2014,10,25,7,7,10850,45
10/25/2014,2014,10,25,7,8,11644,43
10/25/2014,2014,10,25,7,9,12449,44
10/25/2014,2014,10,25,7,10,12848,49
10/25/2014,2014,10,25,7,11,12958,53
10/25/2014,2014,10,25,7,12,12905,57
10/25/2014,2014,10,25,7,13,12759,60
10/25/2014,2014,10,25,7,14,12509,62
10/25/2014,2014,10,25,7,15,12363,63
10/25/2014,2014,10,25,7,16,12319,63
10/25/2014,2014,10,25,7,17,12538,63
10/25/2014,2014,10,25,7,18,13052,62
10/25/2014,2014,10,25,7,19,13908,59
10/25/2014,2014,10,25,7,20,13689,57
10/25/2014,2014,10,25,7,21,13233,56
10/25/2014,2014,10,25,7,22,12593,55
10/25/2014,2014,10,25,7,23,11724,55
10/25/2014,2014,10,25,7,24,10796,55
10/26/2014,2014,10,26,1,1,10062,56
10/26/2014,2014,10,26,1,2,9588,55
10/26/2014,2014,10,26,1,3,9288,53
10/26/2014,2014,10,26,1,4,9164,52
10/26/2014,2014,10,26,1,5,9158,51
10/26/2014,2014,10,26,1,6,9395,50
10/26/2014,2014,10,26,1,7,9914,49
10/26/2014,2014,10,26,1,8,10552,49
10/26/2014,2014,10,26,1,9,11412,49
10/26/2014,2014,10,26,1,10,12140,50
10/26/2014,2014,10,26,1,11,12503,51
10/26/2014,2014,10,26,1,12,12715,53
10/26/2014,2014,10,26,1,13,12778,54
10/26/2014,2014,10,26,1,14,12667,54
10/26/2014,2014,10,26,1,15,12563,55
10/26/2014,2014,10,26,1,16,12640,55
10/26/2014,2014,10,26,1,17,12986,54
10/26/2014,2014,10,26,1,18,13679,53
10/26/2014,2014,10,26,1,19,14669,52
10/26/2014,2014,10,26,1,20,14500,50
10/26/2014,2014,10,26,1,21,13891,49
10/26/2014,2014,10,26,1,22,12882,49
10/26/2014,2014,10,26,1,23,11711,49
10/26/2014,2014,10,26,1,24,10683,48
10/27/2014,2014,10,27,2,1,9972,47
10/27/2014,2014,10,27,2,2,9605,47
10/27/2014,2014,10,27,2,3,9427,48
10/27/2014,2014,10,27,2,4,9423,48
10/27/2014,2014,10,27,2,5,9752,48
10/27/2014,2014,10,27,2,6,10880,48
10/27/2014,2014,10,27,2,7,12925,48
10/27/2014,2014,10,27,2,8,14062,47
10/27/2014,2014,10,27,2,9,14195,48
10/27/2014,2014,10,27,2,10,14251,50
10/27/2014,2014,10,27,2,11,14331,53
10/27/2014,2014,10,27,2,12,14293,55
10/27/2014,2014,10,27,2,13,14158,56
10/27/2014,2014,10,27,2,14,14117,58
10/27/2014,2014,10,27,2,15,13977,60
10/27/2014,2014,10,27,2,16,13940,60
10/27/2014,2014,10,27,2,17,14154,60
10/27/2014,2014,10,27,2,18,14791,59
10/27/2014,2014,10,27,2,19,15710,56
10/27/2014,2014,10,27,2,20,15449,53
10/27/2014,2014,10,27,2,21,14768,51
10/27/2014,2014,10,27,2,22,13657,48
10/27/2014,2014,10,27,2,23,12292,47
10/27/2014,2014,10,27,2,24,11109,46
10/28/2014,2014,10,28,3,1,10323,46
10/28/2014,2014,10,28,3,2,9895,45
10/28/2014,2014,10,28,3,3,9691,43
10/28/2014,2014,10,28,3,4,9669,44
10/28/2014,2014,10,28,3,5,9986,43
10/28/2014,2014,10,28,3,6,11071,44
10/28/2014,2014,10,28,3,7,13117,44
10/28/2014,2014,10,28,3,8,14232,44
10/28/2014,2014,10,28,3,9,14334,45
10/28/2014,2014,10,28,3,10,14396,48
10/28/2014,2014,10,28,3,11,14325,51
10/28/2014,2014,10,28,3,12,14413,56
10/28/2014,2014,10,28,3,13,14336,60
10/28/2014,2014,10,28,3,14,14323,62
10/28/2014,2014,10,28,3,15,14296,64
10/28/2014,2014,10,28,3,16,14256,64
10/28/2014,2014,10,28,3,17,14393,64
10/28/2014,2014,10,28,3,18,15043,63
10/28/2014,2014,10,28,3,19,15836,60
10/28/2014,2014,10,28,3,20,15540,59
10/28/2014,2014,10,28,3,21,14825,59
10/28/2014,2014,10,28,3,22,13723,57
10/28/2014,2014,10,28,3,23,12307,56
10/28/2014,2014,10,28,3,24,11071,56
10/29/2014,2014,10,29,4,1,10265,55
10/29/2014,2014,10,29,4,2,9825,53
10/29/2014,2014,10,29,4,3,9577,53
10/29/2014,2014,10,29,4,4,9535,53
10/29/2014,2014,10,29,4,5,9829,54
10/29/2014,2014,10,29,4,6,10860,54
10/29/2014,2014,10,29,4,7,12868,55
10/29/2014,2014,10,29,4,8,14059,54
10/29/2014,2014,10,29,4,9,14283,55
10/29/2014,2014,10,29,4,10,14491,57
10/29/2014,2014,10,29,4,11,14705,59
10/29/2014,2014,10,29,4,12,14784,62
10/29/2014,2014,10,29,4,13,14775,65
10/29/2014,2014,10,29,4,14,14793,67
10/29/2014,2014,10,29,4,15,14709,69
10/29/2014,2014,10,29,4,16,14661,67
10/29/2014,2014,10,29,4,17,14874,63
10/29/2014,2014,10,29,4,18,15428,61
10/29/2014,2014,10,29,4,19,15777,59
10/29/2014,2014,10,29,4,20,15397,56
10/29/2014,2014,10,29,4,21,14706,54
10/29/2014,2014,10,29,4,22,13624,52
10/29/2014,2014,10,29,4,23,12244,51
10/29/2014,2014,10,29,4,24,11058,50
10/30/2014,2014,10,30,5,1,10240,49
10/30/2014,2014,10,30,5,2,9780,47
10/30/2014,2014,10,30,5,3,9561,46
10/30/2014,2014,10,30,5,4,9523,44
10/30/2014,2014,10,30,5,5,9839,44
10/30/2014,2014,10,30,5,6,10912,43
10/30/2014,2014,10,30,5,7,12988,42
10/30/2014,2014,10,30,5,8,14180,41
10/30/2014,2014,10,30,5,9,14296,43
10/30/2014,2014,10,30,5,10,14321,46
10/30/2014,2014,10,30,5,11,14299,49
10/30/2014,2014,10,30,5,12,14230,53
10/30/2014,2014,10,30,5,13,14120,54
10/30/2014,2014,10,30,5,14,14157,55
10/30/2014,2014,10,30,5,15,14067,55
10/30/2014,2014,10,30,5,16,14017,55
10/30/2014,2014,10,30,5,17,14181,55
10/30/2014,2014,10,30,5,18,14747,53
10/30/2014,2014,10,30,5,19,15578,51
10/30/2014,2014,10,30,5,20,15406,48
10/30/2014,2014,10,30,5,21,14879,47
10/30/2014,2014,10,30,5,22,13908,46
10/30/2014,2014,10,30,5,23,12538,45
10/30/2014,2014,10,30,5,24,11334,44
10/31/2014,2014,10,31,6,1,10551,42
10/31/2014,2014,10,31,6,2,10098,42
10/31/2014,2014,10,31,6,3,9864,40
10/31/2014,2014,10,31,6,4,9829,41
10/31/2014,2014,10,31,6,5,10133,40
10/31/2014,2014,10,31,6,6,11213,40
10/31/2014,2014,10,31,6,7,13239,40
10/31/2014,2014,10,31,6,8,14380,39
10/31/2014,2014,10,31,6,9,14484,40
10/31/2014,2014,10,31,6,10,14515,42
10/31/2014,2014,10,31,6,11,14503,46
10/31/2014,2014,10,31,6,12,14406,49
10/31/2014,2014,10,31,6,13,14256,50
10/31/2014,2014,10,31,6,14,14199,51
10/31/2014,2014,10,31,6,15,14081,51
10/31/2014,2014,10,31,6,16,14087,51
10/31/2014,2014,10,31,6,17,14328,50
10/31/2014,2014,10,31,6,18,14704,50
10/31/2014,2014,10,31,6,19,14784,49
10/31/2014,2014,10,31,6,20,14340,48
10/31/2014,2014,10,31,6,21,13966,47
10/31/2014,2014,10,31,6,22,13276,47
10/31/2014,2014,10,31,6,23,12265,46
10/31/2014,2014,10,31,6,24,11236,45
11/1/2014,2014,11,1,7,1,10488,44
11/1/2014,2014,11,1,7,2,10055,44
11/1/2014,2014,11,1,7,3,9807,44
11/1/2014,2014,11,1,7,4,9703,43
11/1/2014,2014,11,1,7,5,9789,43
11/1/2014,2014,11,1,7,6,10165,42
11/1/2014,2014,11,1,7,7,10925,42
11/1/2014,2014,11,1,7,8,11847,42
11/1/2014,2014,11,1,7,9,12766,43
11/1/2014,2014,11,1,7,10,13553,43
11/1/2014,2014,11,1,7,11,14014,44
11/1/2014,2014,11,1,7,12,14228,44
11/1/2014,2014,11,1,7,13,14280,43
11/1/2014,2014,11,1,7,14,14145,43
11/1/2014,2014,11,1,7,15,14042,43
11/1/2014,2014,11,1,7,16,14041,43
11/1/2014,2014,11,1,7,17,14313,43
11/1/2014,2014,11,1,7,18,14870,41
11/1/2014,2014,11,1,7,19,15105,41
11/1/2014,2014,11,1,7,20,14669,40
11/1/2014,2014,11,1,7,21,14152,40
11/1/2014,2014,11,1,7,22,13457,40
11/1/2014,2014,11,1,7,23,12520,40
11/1/2014,2014,11,1,7,24,11552,40
11/2/2014,2014,11,2,1,1,10806,40
11/2/2014,2014,11,2,1,2,20372,39
11/2/2014,2014,11,2,1,3,9909,40
11/2/2014,2014,11,2,1,4,9887,39
11/2/2014,2014,11,2,1,5,10058,39
11/2/2014,2014,11,2,1,6,10492,39
11/2/2014,2014,11,2,1,7,11223,39
11/2/2014,2014,11,2,1,8,12218,39
11/2/2014,2014,11,2,1,9,13310,39
